<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200526,202000,1712.5000000,1712.8000000,1711.4000000,1712.3000000,636
20200526,203000,1712.2000000,1713.9000000,1712.1000000,1713.6000000,610
20200526,204000,1713.6000000,1714.7000000,1712.4000000,1713.1000000,1121
20200526,205000,1713.1000000,1713.2000000,1712.2000000,1712.8000000,373
20200526,210000,1712.8000000,1713.4000000,1712.7000000,1713.3000000,214
20200526,211000,1713.5000000,1714.3000000,1713.5000000,1714.1000000,521
20200526,212000,1713.9000000,1714.5000000,1713.8000000,1714.1000000,626
20200526,213000,1714.0000000,1714.1000000,1713.0000000,1713.7000000,1152
20200526,214000,1713.5000000,1714.0000000,1713.3000000,1713.4000000,480
20200526,215000,1713.4000000,1714.2000000,1712.7000000,1713.5000000,323
20200526,220000,1713.7000000,1713.9000000,1712.8000000,1713.2000000,180
20200526,221000,1713.5000000,1713.5000000,1712.4000000,1712.7000000,133
20200526,222000,1712.7000000,1712.9000000,1708.7000000,1710.1000000,3184
20200526,223000,1710.1000000,1710.5000000,1709.1000000,1710.3000000,1036
20200526,224000,1710.4000000,1710.7000000,1709.3000000,1710.5000000,1363
20200526,225000,1710.5000000,1712.6000000,1710.4000000,1712.3000000,609
20200526,230000,1712.4000000,1714.3000000,1712.2000000,1712.2000000,1411
20200526,231000,1712.1000000,1713.4000000,1711.5000000,1713.1000000,169
20200526,232000,1713.1000000,1713.7000000,1712.3000000,1712.4000000,149
20200526,233000,1712.5000000,1713.3000000,1712.4000000,1712.7000000,52
20200526,234000,1712.8000000,1712.9000000,1710.9000000,1711.1000000,472
20200526,235000,1710.9000000,1711.4000000,1710.4000000,1710.4000000,258
20200527,101000,1710.0000000,1710.0000000,1704.6000000,1707.0000000,5958
20200527,102000,1707.0000000,1708.5000000,1706.7000000,1707.3000000,2602
20200527,103000,1707.3000000,1707.9000000,1705.2000000,1705.8000000,1183
20200527,104000,1705.8000000,1706.8000000,1705.4000000,1706.6000000,952
20200527,105000,1706.6000000,1706.9000000,1705.3000000,1705.8000000,2058
20200527,110000,1705.9000000,1707.2000000,1705.6000000,1706.7000000,528
20200527,111000,1706.8000000,1707.8000000,1706.3000000,1707.7000000,890
20200527,112000,1707.6000000,1708.2000000,1706.6000000,1706.8000000,1518
20200527,113000,1706.8000000,1707.2000000,1705.2000000,1705.8000000,4280
20200527,114000,1705.9000000,1707.4000000,1705.7000000,1706.0000000,914
20200527,115000,1705.8000000,1705.9000000,1703.8000000,1704.4000000,1715
20200527,120000,1704.3000000,1705.7000000,1703.5000000,1704.1000000,906
20200527,121000,1704.2000000,1704.2000000,1701.9000000,1703.2000000,3585
20200527,122000,1703.3000000,1704.0000000,1702.5000000,1703.0000000,581
20200527,123000,1702.8000000,1703.9000000,1702.6000000,1703.6000000,1088
20200527,124000,1703.6000000,1703.9000000,1702.6000000,1703.5000000,2261
20200527,125000,1703.5000000,1704.7000000,1703.1000000,1703.9000000,1782
20200527,130000,1703.9000000,1704.4000000,1702.2000000,1702.5000000,2033
20200527,131000,1702.7000000,1705.3000000,1702.6000000,1704.9000000,1352
20200527,132000,1705.3000000,1707.3000000,1704.9000000,1705.6000000,964
20200527,133000,1705.7000000,1705.8000000,1705.0000000,1705.3000000,220
20200527,134000,1705.4000000,1705.8000000,1704.4000000,1704.4000000,335
20200527,135000,1704.6000000,1704.7000000,1703.3000000,1704.1000000,850
20200527,140000,1704.1000000,1704.5000000,1703.0000000,1704.5000000,1059
20200527,141000,1704.1000000,1704.3000000,1703.1000000,1703.7000000,389
20200527,142000,1703.7000000,1704.1000000,1702.7000000,1703.8000000,570
20200527,143000,1703.9000000,1703.9000000,1700.7000000,1701.0000000,1200
20200527,144000,1700.8000000,1701.6000000,1697.1000000,1699.0000000,8304
20200527,145000,1698.8000000,1698.8000000,1692.9000000,1695.9000000,5224
20200527,150000,1696.2000000,1697.7000000,1695.2000000,1696.6000000,2194
20200527,151000,1696.6000000,1698.9000000,1695.6000000,1696.3000000,1060
20200527,152000,1696.4000000,1698.1000000,1694.9000000,1697.7000000,1266
20200527,153000,1697.6000000,1697.9000000,1695.3000000,1695.9000000,621
20200527,154000,1696.0000000,1697.7000000,1695.2000000,1697.0000000,2924
20200527,155000,1697.2000000,1698.7000000,1697.1000000,1697.1000000,617
20200527,160000,1697.3000000,1697.4000000,1696.0000000,1697.3000000,465
20200527,161000,1697.2000000,1697.7000000,1696.1000000,1696.5000000,405
20200527,162000,1696.6000000,1696.6000000,1692.2000000,1694.0000000,2548
20200527,163000,1694.4000000,1694.9000000,1692.6000000,1692.6000000,1120
20200527,164000,1692.6000000,1699.5000000,1692.0000000,1696.5000000,3540
20200527,165000,1696.3000000,1698.1000000,1693.2000000,1697.1000000,2084
20200527,170000,1697.1000000,1701.2000000,1696.4000000,1699.4000000,2049
20200527,171000,1699.5000000,1701.4000000,1696.1000000,1700.2000000,2259
20200527,172000,1700.2000000,1704.1000000,1698.6000000,1701.3000000,2646
20200527,173000,1701.4000000,1702.8000000,1700.5000000,1701.0000000,2061
20200527,174000,1701.0000000,1701.8000000,1698.0000000,1698.8000000,1825
20200527,175000,1699.1000000,1701.4000000,1698.1000000,1698.9000000,965
20200527,180000,1698.7000000,1699.0000000,1696.5000000,1697.9000000,667
20200527,181000,1698.0000000,1700.9000000,1696.9000000,1700.5000000,1378
20200527,182000,1700.3000000,1701.9000000,1699.3000000,1701.4000000,1912
20200527,183000,1701.5000000,1702.4000000,1700.7000000,1700.7000000,2598
20200527,184000,1700.9000000,1701.7000000,1698.7000000,1700.9000000,3183
20200527,185000,1700.9000000,1701.5000000,1699.7000000,1700.3000000,331
20200527,190000,1704.3000000,1704.3000000,1704.3000000,1704.3000000,0
20200527,191000,1701.7000000,1704.5000000,1701.1000000,1704.3000000,1912
20200527,192000,1704.1000000,1708.2000000,1704.1000000,1707.2000000,5851
20200527,193000,1707.4000000,1709.2000000,1706.1000000,1707.1000000,3850
20200527,194000,1707.3000000,1710.6000000,1707.1000000,1708.4000000,2297
20200527,195000,1708.2000000,1708.2000000,1706.2000000,1707.9000000,1515
20200527,200000,1707.5000000,1709.2000000,1707.0000000,1708.8000000,1067
20200527,201000,1709.0000000,1711.0000000,1708.7000000,1710.2000000,1631
20200527,202000,1710.2000000,1710.6000000,1709.0000000,1709.4000000,871
20200527,203000,1709.5000000,1714.0000000,1709.5000000,1713.0000000,2303
20200527,204000,1713.1000000,1714.0000000,1713.0000000,1713.4000000,798
20200527,205000,1713.5000000,1714.3000000,1712.5000000,1713.4000000,1946
20200527,210000,1713.5000000,1714.3000000,1713.5000000,1714.1000000,484
20200527,211000,1714.3000000,1714.7000000,1712.7000000,1714.2000000,1100
20200527,212000,1714.1000000,1714.8000000,1712.7000000,1712.7000000,789
20200527,213000,1712.7000000,1713.8000000,1712.1000000,1712.8000000,930
20200527,214000,1712.9000000,1714.6000000,1712.7000000,1714.2000000,1064
20200527,215000,1714.3000000,1714.3000000,1713.2000000,1713.7000000,389
20200527,220000,1713.9000000,1714.1000000,1712.9000000,1713.3000000,355
20200527,221000,1713.5000000,1714.6000000,1712.9000000,1713.1000000,551
20200527,222000,1712.9000000,1714.3000000,1712.7000000,1713.1000000,407
20200527,223000,1713.1000000,1713.8000000,1712.2000000,1713.8000000,571
20200527,224000,1713.7000000,1713.7000000,1712.8000000,1713.3000000,189
20200527,225000,1713.6000000,1713.7000000,1712.6000000,1713.3000000,367
20200527,230000,1713.4000000,1714.7000000,1713.4000000,1713.7000000,1056
20200527,231000,1713.7000000,1714.1000000,1713.2000000,1713.7000000,551
20200527,232000,1713.8000000,1714.0000000,1713.2000000,1713.2000000,378
20200527,233000,1713.5000000,1714.2000000,1713.3000000,1713.7000000,243
20200527,234000,1714.0000000,1714.3000000,1713.6000000,1713.9000000,134
20200527,235000,1713.9000000,1714.3000000,1713.0000000,1714.0000000,379
20200528,101000,1714.4000000,1721.4000000,1714.4000000,1719.6000000,8390
20200528,102000,1719.9000000,1722.5000000,1719.8000000,1721.5000000,2521
20200528,103000,1721.7000000,1721.7000000,1720.2000000,1720.6000000,1458
20200528,104000,1720.7000000,1721.5000000,1719.7000000,1721.1000000,1204
20200528,105000,1720.9000000,1721.1000000,1719.4000000,1720.2000000,2141
20200528,110000,1720.1000000,1720.2000000,1718.5000000,1719.4000000,1812
20200528,111000,1719.5000000,1721.0000000,1718.3000000,1720.9000000,1811
20200528,112000,1721.0000000,1722.8000000,1720.8000000,1721.8000000,1543
20200528,113000,1721.7000000,1723.4000000,1720.4000000,1721.2000000,2840
20200528,114000,1721.1000000,1722.5000000,1720.9000000,1722.2000000,631
20200528,115000,1722.3000000,1723.6000000,1721.9000000,1723.0000000,857
20200528,120000,1723.0000000,1723.2000000,1720.7000000,1721.2000000,1528
20200528,121000,1721.3000000,1722.2000000,1720.0000000,1721.9000000,1544
20200528,122000,1721.7000000,1722.1000000,1720.5000000,1720.9000000,443
20200528,123000,1721.0000000,1723.5000000,1720.9000000,1722.1000000,1810
20200528,124000,1722.4000000,1725.4000000,1722.4000000,1724.4000000,1705
20200528,125000,1724.4000000,1725.4000000,1723.8000000,1724.8000000,1938
20200528,130000,1724.8000000,1726.2000000,1724.0000000,1725.8000000,1017
20200528,131000,1725.6000000,1725.8000000,1723.8000000,1724.2000000,867
20200528,132000,1724.1000000,1724.1000000,1722.1000000,1722.9000000,874
20200528,133000,1723.0000000,1723.9000000,1722.2000000,1723.7000000,535
20200528,134000,1723.9000000,1725.0000000,1723.3000000,1724.7000000,446
20200528,135000,1724.8000000,1725.7000000,1724.0000000,1724.3000000,508
20200528,140000,1724.2000000,1724.6000000,1723.3000000,1723.6000000,712
20200528,141000,1724.0000000,1726.9000000,1723.1000000,1726.1000000,4301
20200528,142000,1725.9000000,1727.2000000,1724.4000000,1725.0000000,1971
20200528,143000,1725.1000000,1725.4000000,1723.8000000,1723.8000000,495
20200528,144000,1723.8000000,1725.3000000,1723.1000000,1724.2000000,679
20200528,145000,1724.2000000,1724.5000000,1723.5000000,1724.2000000,530
20200528,150000,1724.4000000,1724.8000000,1721.3000000,1722.0000000,1583
20200528,151000,1722.1000000,1723.4000000,1721.6000000,1723.1000000,503
20200528,152000,1723.2000000,1724.1000000,1722.3000000,1722.9000000,632
20200528,153000,1722.6000000,1724.2000000,1722.2000000,1722.9000000,1254
20200528,154000,1723.3000000,1725.3000000,1720.2000000,1721.3000000,2463
20200528,155000,1721.3000000,1723.1000000,1721.0000000,1722.5000000,732
20200528,160000,1722.7000000,1724.3000000,1722.3000000,1722.6000000,944
20200528,161000,1722.9000000,1724.5000000,1721.7000000,1723.7000000,580
20200528,162000,1723.5000000,1726.7000000,1721.6000000,1725.9000000,1911
20200528,163000,1726.0000000,1727.9000000,1724.6000000,1724.9000000,1455
20200528,164000,1725.1000000,1728.6000000,1725.0000000,1727.1000000,2954
20200528,165000,1726.9000000,1727.8000000,1725.1000000,1725.4000000,1220
20200528,170000,1725.3000000,1725.3000000,1722.2000000,1723.3000000,1341
20200528,171000,1723.5000000,1724.2000000,1720.0000000,1721.5000000,2411
20200528,172000,1721.5000000,1724.1000000,1720.4000000,1723.5000000,851
20200528,173000,1723.6000000,1725.3000000,1723.1000000,1724.2000000,804
20200528,174000,1724.2000000,1724.3000000,1721.5000000,1723.1000000,861
20200528,175000,1723.1000000,1724.0000000,1722.2000000,1722.3000000,421
20200528,180000,1722.5000000,1723.8000000,1721.8000000,1722.9000000,382
20200528,181000,1722.9000000,1724.6000000,1721.2000000,1723.5000000,605
20200528,182000,1723.6000000,1724.1000000,1721.9000000,1721.9000000,374
20200528,183000,1722.0000000,1722.6000000,1721.1000000,1721.4000000,560
20200528,184000,1721.6000000,1722.3000000,1719.1000000,1720.8000000,1657
20200528,185000,1720.8000000,1721.9000000,1720.1000000,1721.2000000,694
20200528,190000,1722.6000000,1722.6000000,1722.6000000,1722.6000000,0
20200528,191000,1721.9000000,1723.2000000,1721.5000000,1722.6000000,1026
20200528,192000,1722.2000000,1722.3000000,1720.2000000,1720.8000000,488
20200528,193000,1720.7000000,1720.9000000,1719.2000000,1720.0000000,632
20200528,194000,1719.9000000,1720.4000000,1718.5000000,1718.8000000,1200
20200528,195000,1718.4000000,1719.5000000,1715.8000000,1717.0000000,3381
20200528,200000,1717.0000000,1718.2000000,1715.9000000,1717.6000000,2330
20200528,201000,1717.5000000,1718.7000000,1716.5000000,1718.0000000,614
20200528,202000,1717.6000000,1718.1000000,1715.6000000,1715.9000000,555
20200528,203000,1715.7000000,1716.0000000,1712.9000000,1713.8000000,2016
20200528,204000,1713.9000000,1714.5000000,1712.4000000,1712.8000000,1288
20200528,205000,1712.8000000,1713.3000000,1710.3000000,1710.7000000,1477
20200528,210000,1710.6000000,1711.4000000,1709.5000000,1711.2000000,960
20200528,211000,1711.2000000,1712.7000000,1710.4000000,1712.4000000,1208
20200528,212000,1712.4000000,1712.5000000,1710.3000000,1711.6000000,741
20200528,213000,1711.7000000,1711.7000000,1709.2000000,1710.5000000,2118
20200528,214000,1710.6000000,1711.6000000,1710.3000000,1711.3000000,704
20200528,215000,1711.5000000,1712.5000000,1711.4000000,1712.3000000,228
20200528,220000,1712.4000000,1714.2000000,1711.6000000,1713.9000000,539
20200528,221000,1713.8000000,1715.6000000,1713.5000000,1714.2000000,2126
20200528,222000,1714.2000000,1715.1000000,1713.7000000,1715.0000000,708
20200528,223000,1715.0000000,1715.1000000,1713.5000000,1713.9000000,819
20200528,224000,1714.0000000,1717.7000000,1713.9000000,1716.5000000,1571
20200528,225000,1716.3000000,1717.8000000,1716.3000000,1716.4000000,492
20200528,230000,1716.3000000,1719.9000000,1716.3000000,1719.1000000,637
20200528,231000,1719.1000000,1719.3000000,1717.0000000,1717.3000000,334
20200528,232000,1717.3000000,1718.4000000,1716.8000000,1718.3000000,264
20200528,233000,1718.3000000,1718.6000000,1717.6000000,1717.6000000,162
20200528,234000,1717.6000000,1718.0000000,1717.6000000,1718.0000000,301
20200528,235000,1718.2000000,1718.6000000,1717.7000000,1718.4000000,265
20200529,101000,1718.7000000,1721.9000000,1715.3000000,1718.1000000,2969
20200529,102000,1718.4000000,1718.8000000,1716.4000000,1717.8000000,576
20200529,103000,1717.7000000,1719.4000000,1717.7000000,1718.0000000,389
20200529,104000,1718.2000000,1719.4000000,1716.2000000,1716.8000000,2715
20200529,105000,1716.7000000,1718.1000000,1716.7000000,1718.0000000,493
20200529,110000,1718.0000000,1719.7000000,1716.6000000,1718.7000000,1444
20200529,111000,1718.5000000,1721.8000000,1718.3000000,1721.5000000,2869
20200529,112000,1721.6000000,1725.0000000,1721.0000000,1723.1000000,2363
20200529,113000,1723.0000000,1723.4000000,1721.6000000,1723.0000000,964
20200529,114000,1722.8000000,1723.6000000,1721.7000000,1721.8000000,979
20200529,115000,1722.0000000,1724.5000000,1721.8000000,1724.3000000,525
20200529,120000,1724.4000000,1727.2000000,1723.3000000,1726.1000000,1745
20200529,121000,1726.3000000,1726.8000000,1725.2000000,1725.4000000,898
20200529,122000,1725.6000000,1726.2000000,1724.5000000,1724.7000000,383
20200529,123000,1724.8000000,1726.9000000,1724.7000000,1726.0000000,346
20200529,124000,1726.4000000,1726.7000000,1724.8000000,1726.2000000,641
20200529,125000,1725.9000000,1726.7000000,1725.0000000,1725.4000000,475
20200529,130000,1725.4000000,1726.2000000,1725.0000000,1726.0000000,696
20200529,131000,1726.1000000,1728.1000000,1725.7000000,1727.6000000,2971
20200529,132000,1727.9000000,1727.9000000,1726.9000000,1726.9000000,507
20200529,133000,1726.8000000,1728.3000000,1726.5000000,1727.8000000,301
20200529,134000,1727.6000000,1729.2000000,1727.4000000,1728.6000000,1125
20200529,135000,1728.6000000,1728.7000000,1726.8000000,1727.3000000,1290
20200529,140000,1727.3000000,1729.5000000,1726.9000000,1728.8000000,853
20200529,141000,1728.9000000,1730.4000000,1727.4000000,1727.8000000,1602
20200529,142000,1727.8000000,1728.4000000,1726.7000000,1727.5000000,484
20200529,143000,1727.4000000,1731.2000000,1727.3000000,1730.1000000,4249
20200529,144000,1730.4000000,1730.8000000,1729.5000000,1729.7000000,759
20200529,145000,1729.9000000,1731.1000000,1729.4000000,1730.3000000,646
20200529,150000,1730.1000000,1731.8000000,1728.8000000,1731.3000000,1187
20200529,151000,1731.1000000,1732.5000000,1730.2000000,1730.8000000,1104
20200529,152000,1730.6000000,1732.3000000,1729.7000000,1732.3000000,655
20200529,153000,1732.4000000,1733.8000000,1731.9000000,1732.7000000,1634
20200529,154000,1732.9000000,1734.5000000,1732.4000000,1734.2000000,1585
20200529,155000,1734.1000000,1734.3000000,1731.2000000,1732.6000000,1400
20200529,160000,1732.7000000,1733.4000000,1731.6000000,1732.6000000,505
20200529,161000,1732.4000000,1733.0000000,1728.5000000,1729.9000000,1953
20200529,162000,1730.0000000,1730.4000000,1727.2000000,1727.8000000,1518
20200529,163000,1728.0000000,1730.2000000,1728.0000000,1729.9000000,1860
20200529,164000,1730.1000000,1733.2000000,1730.1000000,1732.2000000,1300
20200529,165000,1731.8000000,1732.4000000,1727.4000000,1728.0000000,2385
20200529,170000,1727.9000000,1729.1000000,1727.2000000,1729.1000000,715
20200529,171000,1729.0000000,1731.0000000,1728.2000000,1729.8000000,729
20200529,172000,1729.7000000,1732.2000000,1729.5000000,1732.0000000,1039
20200529,173000,1731.9000000,1733.0000000,1731.3000000,1732.4000000,1134
20200529,174000,1732.3000000,1734.2000000,1731.2000000,1734.2000000,1168
20200529,175000,1734.2000000,1735.7000000,1733.4000000,1735.3000000,3036
20200529,180000,1735.3000000,1737.2000000,1735.2000000,1737.1000000,2663
20200529,181000,1737.0000000,1737.1000000,1733.4000000,1733.8000000,2463
20200529,182000,1733.9000000,1735.1000000,1733.1000000,1734.4000000,1312
20200529,183000,1734.7000000,1736.5000000,1734.6000000,1735.4000000,805
20200529,184000,1735.2000000,1736.8000000,1734.8000000,1736.3000000,912
20200529,185000,1736.2000000,1737.9000000,1736.2000000,1737.3000000,1015
20200529,190000,1737.2000000,1737.2000000,1737.2000000,1737.2000000,0
20200529,191000,1737.5000000,1738.6000000,1736.8000000,1737.2000000,1286
20200529,192000,1737.2000000,1738.0000000,1737.0000000,1737.5000000,800
20200529,193000,1737.4000000,1737.5000000,1735.7000000,1736.4000000,840
20200529,194000,1736.6000000,1736.9000000,1735.4000000,1736.2000000,813
20200529,195000,1736.3000000,1738.0000000,1736.3000000,1737.3000000,978
20200529,200000,1737.4000000,1738.5000000,1734.7000000,1735.4000000,4222
20200529,201000,1735.2000000,1736.2000000,1735.2000000,1735.5000000,189
20200529,202000,1735.5000000,1737.1000000,1735.4000000,1736.6000000,295
20200529,203000,1736.6000000,1737.9000000,1736.5000000,1737.4000000,1583
20200529,204000,1737.3000000,1737.9000000,1736.7000000,1737.4000000,410
20200529,205000,1737.3000000,1737.6000000,1736.0000000,1736.5000000,753
20200529,210000,1736.6000000,1736.9000000,1735.8000000,1736.2000000,406
20200529,211000,1736.1000000,1737.0000000,1735.4000000,1736.3000000,709
20200529,212000,1736.4000000,1736.9000000,1735.3000000,1736.6000000,358
20200529,213000,1736.6000000,1737.4000000,1735.5000000,1735.8000000,730
20200529,214000,1735.7000000,1736.3000000,1734.9000000,1735.5000000,798
20200529,215000,1735.5000000,1736.6000000,1735.1000000,1735.6000000,439
20200529,220000,1735.5000000,1739.7000000,1732.5000000,1733.1000000,2925
20200529,221000,1733.0000000,1733.9000000,1728.3000000,1730.1000000,5523
20200529,222000,1730.3000000,1732.3000000,1730.2000000,1732.2000000,931
20200529,223000,1732.2000000,1732.7000000,1729.7000000,1731.4000000,512
20200529,224000,1731.1000000,1732.4000000,1731.0000000,1732.0000000,1038
20200529,225000,1732.1000000,1733.0000000,1731.9000000,1732.9000000,379
20200529,230000,1733.0000000,1734.2000000,1731.2000000,1732.0000000,808
20200529,231000,1731.4000000,1732.9000000,1731.3000000,1732.9000000,220
20200529,232000,1732.8000000,1733.0000000,1731.7000000,1732.7000000,245
20200529,233000,1732.5000000,1732.9000000,1732.2000000,1732.4000000,300
20200529,234000,1732.4000000,1732.7000000,1731.1000000,1731.3000000,352
20200529,235000,1731.6000000,1732.3000000,1731.0000000,1731.7000000,618
20200601,101000,1733.0000000,1745.0000000,1733.0000000,1740.9000000,3073
20200601,102000,1741.0000000,1742.0000000,1739.8000000,1740.1000000,1153
20200601,103000,1740.2000000,1741.5000000,1739.4000000,1741.1000000,1312
20200601,104000,1741.3000000,1741.3000000,1739.6000000,1740.4000000,2209
20200601,105000,1740.3000000,1740.6000000,1737.4000000,1738.4000000,1122
20200601,110000,1738.4000000,1740.4000000,1737.9000000,1740.1000000,953
20200601,111000,1740.0000000,1742.5000000,1738.5000000,1742.3000000,1071
20200601,112000,1742.3000000,1744.8000000,1741.9000000,1741.9000000,1721
20200601,113000,1741.9000000,1743.0000000,1740.1000000,1740.1000000,795
20200601,114000,1740.1000000,1740.6000000,1738.9000000,1740.2000000,992
20200601,115000,1740.0000000,1740.3000000,1738.1000000,1738.3000000,1093
20200601,120000,1738.1000000,1738.4000000,1734.5000000,1736.3000000,2248
20200601,121000,1736.3000000,1737.3000000,1735.5000000,1737.1000000,575
20200601,122000,1737.0000000,1737.7000000,1736.6000000,1737.0000000,820
20200601,123000,1737.2000000,1738.3000000,1735.8000000,1736.5000000,890
20200601,124000,1736.5000000,1737.4000000,1735.3000000,1737.3000000,1330
20200601,125000,1737.0000000,1737.5000000,1735.6000000,1736.7000000,653
20200601,130000,1736.8000000,1737.0000000,1736.2000000,1736.6000000,294
20200601,131000,1736.3000000,1736.3000000,1734.9000000,1734.9000000,527
20200601,132000,1734.8000000,1735.1000000,1732.4000000,1734.0000000,1885
20200601,133000,1734.1000000,1735.7000000,1734.0000000,1735.2000000,710
20200601,134000,1735.1000000,1736.7000000,1735.1000000,1736.0000000,746
20200601,135000,1735.7000000,1735.8000000,1734.6000000,1734.9000000,342
20200601,140000,1734.9000000,1736.1000000,1734.0000000,1734.8000000,661
20200601,141000,1734.6000000,1734.6000000,1731.5000000,1732.8000000,1576
20200601,142000,1732.7000000,1733.6000000,1731.5000000,1732.2000000,710
20200601,143000,1731.8000000,1731.8000000,1729.6000000,1730.2000000,1867
20200601,144000,1730.1000000,1732.2000000,1728.9000000,1732.2000000,2139
20200601,145000,1732.2000000,1733.1000000,1731.4000000,1733.0000000,606
20200601,150000,1733.0000000,1734.4000000,1732.2000000,1734.2000000,514
20200601,151000,1734.1000000,1734.8000000,1732.5000000,1733.0000000,851
20200601,152000,1733.0000000,1733.1000000,1730.0000000,1732.1000000,832
20200601,153000,1731.9000000,1734.6000000,1731.8000000,1733.9000000,1364
20200601,154000,1733.5000000,1735.3000000,1731.4000000,1735.0000000,1553
20200601,155000,1734.4000000,1734.7000000,1733.3000000,1734.7000000,701
20200601,160000,1734.9000000,1734.9000000,1732.4000000,1732.7000000,565
20200601,161000,1732.5000000,1733.3000000,1728.1000000,1728.5000000,4160
20200601,162000,1728.6000000,1730.3000000,1727.2000000,1730.0000000,2274
20200601,163000,1729.8000000,1732.1000000,1729.8000000,1732.1000000,711
20200601,164000,1732.1000000,1734.3000000,1731.4000000,1733.5000000,758
20200601,165000,1733.5000000,1735.0000000,1732.4000000,1733.6000000,1296
20200601,170000,1733.5000000,1733.7000000,1731.6000000,1732.0000000,526
20200601,171000,1732.3000000,1733.0000000,1726.4000000,1732.1000000,2340
20200601,172000,1732.2000000,1734.8000000,1731.6000000,1733.5000000,1394
20200601,173000,1733.0000000,1734.1000000,1732.4000000,1733.6000000,528
20200601,174000,1733.7000000,1734.2000000,1731.6000000,1732.9000000,277
20200601,175000,1732.6000000,1735.6000000,1732.6000000,1735.1000000,551
20200601,180000,1735.2000000,1739.2000000,1734.1000000,1738.5000000,2145
20200601,181000,1738.7000000,1739.3000000,1736.9000000,1738.8000000,1923
20200601,182000,1738.7000000,1738.9000000,1736.6000000,1736.6000000,1077
20200601,183000,1736.7000000,1739.5000000,1736.6000000,1739.3000000,801
20200601,184000,1739.2000000,1741.8000000,1739.2000000,1740.8000000,2695
20200601,185000,1740.9000000,1742.0000000,1740.3000000,1742.0000000,722
20200601,190000,1741.9000000,1741.9000000,1741.9000000,1741.9000000,0
20200601,191000,1741.7000000,1742.8000000,1740.0000000,1741.9000000,1275
20200601,192000,1741.7000000,1741.8000000,1740.2000000,1740.6000000,744
20200601,193000,1740.6000000,1740.6000000,1739.1000000,1740.0000000,797
20200601,194000,1740.0000000,1740.6000000,1740.0000000,1740.5000000,181
20200601,195000,1740.6000000,1741.3000000,1740.1000000,1740.9000000,528
20200601,200000,1740.7000000,1741.3000000,1739.2000000,1739.6000000,297
20200601,201000,1739.6000000,1739.7000000,1737.9000000,1738.7000000,1199
20200601,202000,1738.4000000,1739.0000000,1737.2000000,1738.5000000,440
20200601,203000,1738.5000000,1738.7000000,1737.0000000,1737.5000000,504
20200601,204000,1737.3000000,1737.7000000,1736.9000000,1737.4000000,463
20200601,205000,1737.3000000,1737.4000000,1736.0000000,1736.4000000,553
20200601,210000,1736.5000000,1736.8000000,1735.3000000,1736.7000000,530
20200601,211000,1736.7000000,1737.9000000,1736.7000000,1737.9000000,476
20200601,212000,1737.7000000,1737.8000000,1736.8000000,1737.2000000,225
20200601,213000,1737.5000000,1738.4000000,1737.0000000,1738.4000000,138
20200601,214000,1738.3000000,1738.6000000,1737.8000000,1738.2000000,308
20200601,215000,1738.4000000,1738.4000000,1735.3000000,1736.0000000,736
20200601,220000,1736.6000000,1738.5000000,1736.5000000,1738.4000000,555
20200601,221000,1738.5000000,1739.9000000,1738.2000000,1739.4000000,427
20200601,222000,1739.3000000,1740.4000000,1739.1000000,1740.4000000,458
20200601,223000,1740.0000000,1740.5000000,1739.7000000,1739.8000000,282
20200601,224000,1739.9000000,1739.9000000,1739.1000000,1739.7000000,90
20200601,225000,1739.7000000,1740.7000000,1739.7000000,1740.5000000,284
20200601,230000,1740.7000000,1740.8000000,1738.7000000,1739.8000000,508
20200601,231000,1739.8000000,1739.8000000,1738.5000000,1738.8000000,733
20200601,232000,1738.8000000,1739.0000000,1737.3000000,1737.8000000,1106
20200601,233000,1737.9000000,1738.0000000,1737.1000000,1737.5000000,426
20200601,234000,1737.3000000,1737.7000000,1737.2000000,1737.6000000,292
20200601,235000,1737.5000000,1740.0000000,1736.9000000,1738.8000000,532
20200602,101000,1737.2000000,1737.2000000,1735.5000000,1736.0000000,1587
20200602,102000,1736.3000000,1737.0000000,1735.5000000,1736.8000000,538
20200602,103000,1736.7000000,1736.8000000,1734.0000000,1734.6000000,1755
20200602,104000,1734.5000000,1735.1000000,1732.9000000,1734.3000000,2186
20200602,105000,1734.3000000,1736.0000000,1734.3000000,1735.3000000,755
20200602,110000,1735.2000000,1735.4000000,1733.9000000,1735.0000000,714
20200602,111000,1734.3000000,1735.7000000,1734.0000000,1735.3000000,318
20200602,112000,1735.3000000,1736.0000000,1733.9000000,1735.6000000,1622
20200602,113000,1735.7000000,1737.6000000,1735.7000000,1736.7000000,2189
20200602,114000,1736.7000000,1738.0000000,1736.3000000,1737.8000000,1322
20200602,115000,1737.8000000,1737.9000000,1736.5000000,1736.7000000,526
20200602,120000,1736.5000000,1737.8000000,1736.3000000,1737.8000000,860
20200602,121000,1737.8000000,1740.0000000,1737.6000000,1739.3000000,1632
20200602,122000,1739.5000000,1741.6000000,1739.1000000,1741.6000000,1242
20200602,123000,1741.6000000,1742.8000000,1740.7000000,1740.9000000,1329
20200602,124000,1740.8000000,1741.0000000,1739.1000000,1739.9000000,600
20200602,125000,1739.9000000,1740.3000000,1738.6000000,1740.2000000,1877
20200602,130000,1740.2000000,1741.0000000,1740.1000000,1741.0000000,304
